ClaimNb,Predicted
0.0,0.048267476
0.0,0.08605519
0.0,0.075607136
0.0,0.062063128
0.0,0.07292906
0.0,0.04842462
0.0,0.057904307
0.0,0.04396294
0.0,0.054247808
0.0,0.08965051
0.0,0.06744231
0.0,0.039828524
0.0,0.044488564
0.0,0.039709974
0.0,0.10940852
0.0,0.05476084
0.0,0.062746055
0.0,0.06951609
0.0,0.075233854
0.0,0.060642276
0.0,0.055465173
0.0,0.050114952
0.0,0.051856622
0.0,0.058190383
0.0,0.05080676
0.0,0.048965644
0.0,0.0975387
0.0,0.060298815
0.0,0.040981445
0.0,0.028619265
0.0,0.089815825
0.0,0.04942507
0.0,0.05821063
0.0,0.067494236
0.0,0.056798648
0.0,0.034041833
0.0,0.07736637
0.0,0.08866672
0.0,0.114998326
0.0,0.073798865
0.0,0.068052314
0.0,0.048440337
0.0,0.089159414
0.0,0.041144345
0.0,0.083093554
1.0,0.059077334
0.0,0.04003233
0.0,0.04061805
0.0,0.0420553
0.0,0.08154441
0.0,0.098871894
0.0,0.056312114
0.0,0.077777594
0.0,0.037867695
0.0,0.08229985
0.0,0.052173488
0.0,0.0710771
0.0,0.0781356
0.0,0.05507553
0.0,0.065337665
0.0,0.056103125
0.0,0.06488586
0.0,0.03241896
0.0,0.056438122
0.0,0.05664429
0.0,0.06536746
0.0,0.040546995
0.0,0.05884526
0.0,0.037876446
0.0,0.067480564
0.0,0.036861762
0.0,0.057448708
0.0,0.043820247
1.0,0.052062638
0.0,0.04933797
0.0,0.054160006
0.0,0.05532944
0.0,0.055208128
0.0,0.05147154
0.0,0.0646991
0.0,0.06991265
0.0,0.073608555
0.0,0.06304338
0.0,0.056776933
0.0,0.062626995
0.0,0.06526115
0.0,0.072983876
1.0,0.04721497
0.0,0.061998986
0.0,0.041319355
0.0,0.038952593
0.0,0.033300247
0.0,0.06721168
0.0,0.048839375
0.0,0.04156241
0.0,0.06376328
0.0,0.047638938
0.0,0.053481877
0.0,0.041919507
0.0,0.06529814
0.0,0.050999388
0.0,0.059040133
0.0,0.063375525
0.0,0.026766682
0.0,0.08133244
0.0,0.03877578
0.0,0.07625762
0.0,0.06226444
0.0,0.08726554
0.0,0.026952412
0.0,0.015570222
1.0,0.06259931
0.0,0.056801494
0.0,0.05651661
0.0,0.065085545
0.0,0.072063796
0.0,0.021150833
0.0,0.065520756
0.0,0.083330944
0.0,0.050555356
0.0,0.041367456
0.0,0.07472508
0.0,0.07248399
0.0,0.07552846
0.0,0.040691406
0.0,0.068649136
0.0,0.056258757
0.0,0.015930744
0.0,0.06280893
0.0,0.042309172
0.0,0.065457255
0.0,0.059250552
0.0,0.07926585
0.0,0.048576206
0.0,0.09415324
0.0,0.045338474
0.0,0.07957977
0.0,0.047725134
0.0,0.07239673
0.0,0.042151526
0.0,0.0423336
0.0,0.10208485
0.0,0.08059412
0.0,0.069373384
0.0,0.041332144
0.0,0.055991333
0.0,0.02284417
0.0,0.07191315
0.0,0.06943746
0.0,0.071914524
0.0,0.024981648
0.0,0.04082769
0.0,0.06489013
0.0,0.05378048
2.0,0.07035689
0.0,0.06897893
0.0,0.06723897
0.0,0.046581842
0.0,0.077331476
0.0,0.037790395
0.0,0.07215363
0.0,0.068092674
0.0,0.06884494
0.0,0.06906794
0.0,0.07476084
0.0,0.062807806
0.0,0.04553978
0.0,0.054778025
0.0,0.04362889
0.0,0.054726254
0.0,0.0703302
0.0,0.05188337
0.0,0.057148807
0.0,0.04745257
0.0,0.07464171
0.0,0.06391969
0.0,0.028130433
0.0,0.083357215
0.0,0.039283108
0.0,0.056119367
0.0,0.103637636
0.0,0.007855473
0.0,0.039419748
0.0,0.06503383
0.0,0.050165832
0.0,0.060721446
0.0,0.09369863
0.0,0.04988985
0.0,0.0743762
0.0,0.06957912
0.0,0.03349497
1.0,0.056008983
0.0,0.08174898
0.0,0.041380875
0.0,0.039224606
0.0,0.08525459
0.0,0.059929714
0.0,0.056372978
0.0,0.062263165
0.0,0.07983571
0.0,0.07205193
0.0,0.04859067
0.0,0.08997436
0.0,0.06621236
0.0,0.06760554
0.0,0.064754374
0.0,0.042947367
1.0,0.037924834
0.0,0.06762329
1.0,0.041838363
0.0,0.072321855
0.0,0.06205468
0.0,0.05119753
0.0,0.05548906
0.0,0.049029425
0.0,0.060241353
0.0,0.056311026
0.0,0.043304946
0.0,0.04256783
0.0,0.059288777
0.0,0.07236895
0.0,0.037439093
0.0,0.035867207
0.0,0.07181107
0.0,0.053242132
0.0,0.053400613
0.0,0.092847824
0.0,0.049066566
0.0,0.037201565
0.0,0.021801468
0.0,0.058536895
0.0,0.06677984
0.0,0.08163056
0.0,0.07401622
0.0,0.039464258
0.0,0.0804327
0.0,0.00910714
0.0,0.072874226
0.0,0.0760364
0.0,0.11664492
0.0,0.053609896
0.0,0.04064717
0.0,0.08624165
0.0,0.042455517
0.0,0.04920438
0.0,0.08416898
2.0,0.044899777
